ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415233473.20703,dbt3,25241,10,sekondquad,psql,,-1,2014-11-06 00:24:33.134296+00,2014-11-06 00:24:33.138843+00,2014-11-06 00:24:33.138843+00,f,COPY part FROM '/home/sekondquad/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.138846+00
1415233473.20703,dbt3,25273,10,sekondquad,psql,,-1,2014-11-06 00:24:33.204874+00,2014-11-06 00:24:33.207034+00,2014-11-06 00:24:33.207034+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-06 00:24:33.207037+00
1415233473.20703,dbt3,25274,10,sekondquad,psql,,-1,2014-11-06 00:24:33.205347+00,2014-11-06 00:24:33.208502+00,2014-11-06 00:24:33.208502+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-06 00:24:33.208504+00
1415233473.20703,dbt3,25245,10,sekondquad,psql,,-1,2014-11-06 00:24:33.135316+00,2014-11-06 00:24:33.139325+00,2014-11-06 00:24:33.139325+00,f,COPY customer FROM '/home/sekondquad/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.139329+00
1415233473.20703,dbt3,25243,10,sekondquad,psql,,-1,2014-11-06 00:24:33.135585+00,2014-11-06 00:24:33.139549+00,2014-11-06 00:24:33.139549+00,f,COPY orders FROM '/home/sekondquad/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.139552+00
1415233473.20703,dbt3,25247,10,sekondquad,psql,,-1,2014-11-06 00:24:33.135735+00,2014-11-06 00:24:33.141167+00,2014-11-06 00:24:33.141167+00,f,COPY supplier FROM '/home/sekondquad/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.141173+00
1415233473.20703,dbt3,25246,10,sekondquad,psql,,-1,2014-11-06 00:24:33.13628+00,2014-11-06 00:24:33.140268+00,2014-11-06 00:24:33.140268+00,f,COPY partsupp FROM '/home/sekondquad/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.14027+00
1415233473.20703,dbt3,25248,10,sekondquad,psql,,-1,2014-11-06 00:24:33.136602+00,2014-11-06 00:24:33.140591+00,2014-11-06 00:24:33.140591+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.140596+00
1415233533.20976,dbt3,25327,10,sekondquad,psql,,-1,2014-11-06 00:25:31.493178+00,2014-11-06 00:25:31.495668+00,2014-11-06 00:25:31.495668+00,f,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate);",active,2014-11-06 00:25:31.495671+00
1415233533.20976,dbt3,25319,10,sekondquad,psql,,-1,2014-11-06 00:25:18.893483+00,2014-11-06 00:25:18.89618+00,2014-11-06 00:25:18.89618+00,f,ANALYZE customer;,active,2014-11-06 00:25:18.896183+00
1415233533.20976,dbt3,25328,10,sekondquad,psql,,-1,2014-11-06 00:25:31.495613+00,2014-11-06 00:25:31.497856+00,2014-11-06 00:25:31.497856+00,t,"
ALTER TABLE orders
ADD CONSTRAINT pk_orders PRIMARY KEY (o_orderkey) ;",active,2014-11-06 00:25:31.497857+00
1415233533.20976,dbt3,25329,10,sekondquad,psql,,-1,2014-11-06 00:25:31.496501+00,2014-11-06 00:25:31.498973+00,2014-11-06 00:25:31.498973+00,t,"
CREATE INDEX orders_o_orderdate_o_orderkey_idx
ON orders (o_orderdate, o_orderkey);",active,2014-11-06 00:25:31.498975+00
1415233533.20976,dbt3,25336,10,sekondquad,psql,,-1,2014-11-06 00:25:33.206841+00,2014-11-06 00:25:33.209762+00,2014-11-06 00:25:33.209762+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-06 00:25:33.209766+00
1415233533.20976,dbt3,25337,10,sekondquad,psql,,-1,2014-11-06 00:25:33.208506+00,2014-11-06 00:25:33.211276+00,2014-11-06 00:25:33.211276+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-06 00:25:33.211278+00
1415233533.20976,dbt3,25339,10,sekondquad,psql,,-1,2014-11-06 00:25:33.209129+00,,,f,"",idle,2014-11-06 00:25:33.211856+00
1415233533.20976,dbt3,25248,10,sekondquad,psql,,-1,2014-11-06 00:24:33.136602+00,2014-11-06 00:24:33.140591+00,2014-11-06 00:24:33.140591+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-06 00:24:33.140596+00
1415233533.20976,dbt3,25301,10,sekondquad,psql,,-1,2014-11-06 00:24:42.208027+00,2014-11-06 00:24:42.212747+00,2014-11-06 00:24:42.212747+00,f,"
CREATE INDEX part_p_type_p_partkey_idx
ON part(p_type, p_partkey);",active,2014-11-06 00:24:42.21275+00
1415233533.20976,dbt3,25303,10,sekondquad,psql,,-1,2014-11-06 00:24:42.209388+00,2014-11-06 00:24:42.213288+00,2014-11-06 00:24:42.213288+00,f,"
CREATE INDEX part_p_container_p_brand_p_partkey_idx
ON part(p_container, p_brand, p_partkey);",active,2014-11-06 00:24:42.213291+00
1415233533.20976,dbt3,25304,10,sekondquad,psql,,-1,2014-11-06 00:24:42.209578+00,2014-11-06 00:24:42.21351+00,2014-11-06 00:24:42.21351+00,t,"
ALTER TABLE part
ADD CONSTRAINT pk_part PRIMARY KEY (p_partkey) ;",active,2014-11-06 00:24:42.213511+00
1415233593.21219,dbt3,25345,10,sekondquad,psql,,-1,2014-11-06 00:26:02.205321+00,2014-11-06 00:26:02.213854+00,2014-11-06 00:26:02.213854+00,f,ANALYZE part;,active,2014-11-06 00:26:02.213859+00
1415233593.21219,dbt3,25347,10,sekondquad,psql,,-1,2014-11-06 00:26:16.978899+00,2014-11-06 00:26:16.981104+00,2014-11-06 00:26:16.981104+00,f,ANALYZE orders;,active,2014-11-06 00:26:16.981107+00
1415233593.21219,dbt3,25358,10,sekondquad,psql,,-1,2014-11-06 00:26:33.208922+00,2014-11-06 00:26:33.21224+00,2014-11-06 00:26:33.21224+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-06 00:26:33.212243+00
